comment,label
democrat criminals in government are wayyyy out of control there was no fraud no victim no crime nothing even unusual this is just blatant election tampering by tyrannical democrat operatives weaponizing the courts against a political opponent not a chance this stands on appeal literally no crime these democrat criminals in robes simply want to destroy trump financially cnn supports democrat criminals but americans dont trump can only grow stronger as you leftist criminals attack democracy,0
what a rat he needs to be sitting in a criminal courtroom being tried for those 91 felonies he was indicted on,0
who could have seen this coming i mean the judge said he was guilty before the trial started wooo we got him this time,0
i just want to sue for my tax money,0
what a joke what a waste of time and money the justice system knew like all the political lobbyist knew that nothing of significance would be done typical nothing new,0
corrupt justice department and corrupt media it is hard waiting on all the mindless sheep to see it you all will soon see who is fighting for you and who is getting paid to do what they are told at your demise,0
im sure that the demented orange sociopath trump has already filed an appeal which his gullible followers will pay for,0
this plus barred from doing business for 3 years 3 years justice has not been served here,0
this judge is a corrupt pos,0
will be overturned in appeal in a nonbiased court with prejudice,0
no complainants no victims no losses no fraud no crime just an evul vindictive figure letitia james and a crazy nazped judge arthur engoron,0
disbar the judge what a pile she should pay him for all the pr history of lawsuits against men,0
this judge is corrupt the ruling will ruin new york businesses are leaving trump willnot pay he will appeal this judge ruling will be reaversed by a appealit court,0
362 millionto new york statefor what ill gotten gainthis ruling seems like ill gotten gain,0
who does he owe the money too when apparently none of the banks were hurt by the loans,0
appeal,0
what miss carriage of justice it is a sham,0
thats right you cant beat them in election bankrupt him fucking people are so evil this is sad the whole court thing was a setup anyways im sorry trump 2024 baby,0
judge should use some of that cash to get a less creepy mugyikes,0
liable for what no crime was committed this is such bull shit dont you think the banks would know value the banks never said they were defrauded this is total weaponization of the justice system and the bs media just pukes the bull shit out,0
still a weak judgement given his kids and the temporary ban,0
judge should should disbarred,0
maga make attorneys get attorneys maga my attorney got arrested,0
lol you fools wont ever collect a dime of this fraudulent ruling,0
this case makes zero sense i dont like you so ill charge you with something that ive never charged anyone else and find you guilty no matter what you do democrat logic spells the utter destruction of the us,0
i believe that judge moron is lifting money from president trump him and miss james but i think that president trump should pack up every business he got and move to another location and then turn right around and sue the hell out of judge moron but none of this would have ever happened if it wasnt for twisted cnn msnbc abc the view and some celebrities this dam judge has broken the law so i think that judge moron should be removed from the courtroom period and never served as a judge again and when are they going to get him for showing his body on social media thats a crime as well,0
shouldve been more severe trump accrued more than 350m on the back of his excessive valuations over many years all of the assets that he purchased on the back of these fraudulently claimed loans shouldve been seized,0
these journalists are intentionally ignoring the fact that trump can and will appeal long before paying any money im an attorney i highly doubt that his appeal will be denied youll be voting for president before this is over and frankly this doesnt hurt trumps reputation because most people who support trump believe the court system is corrupt and being weaponized against him,0
and michael cohen gets vindication the federal justice said cohen told the truth,0
they wont get a dime crooked politics and judges,0
how many times can he delay payment by taking the case back to court who will pay trump or will he continue to exploit the support and trust and limited finances of his vulnerable low and middle income supporters trump is no robin hood he takes from the poor to pay for his crimes,0
this will all be stopped due to the appeal,0
this means nothing because trump will appeal,0
what a beautiful day for law and order in america congratulations to the prosecutors and the judge who didnt cow down to the mob tactics vote blue,0
that judge is corrupt he will be the one going to jail and maybe worse,0
i missed something wheres the plaintiff it is the banks job to make assessments regardless of the borrowers assessment the banks were paid back on time as i understand so who is the plaintiff has to the judge made himself plaintiff all sounds bananas to me sorry just a lot of lets hate trump,0
justice is served with more to come,0
bunch of s h it engoran was either compromised by physical treats or some kind of monitory bribe what about the original ruling of removing licenses of trumps in nyc why was this not reinstated,0
the bible said god will be justice to lawyers and every make the law and be wrong justice i wait for gos him give the triumph,0
that will never survive appeal,0
some white collar criminals are above the law,0
he ruled trump guilty before the trial began,0
judge sucks,0
justice there isnt any justice in america its a dictatorship the bidens have no case to answer on anything ie laptop the classified documents stored in biden carriage disgusting loosers long live trump 2024,0
great news for justice even rich con men are not above the law,0
weaponizing the justice system disgusting,0
trump will ask his supporters to pay this judgement,0
its about time some justice is given out,0
start making these judges recite their oathsyes its required but the criminal coercion specialists will not tell you,0
corpse court strikes again i noticed everyone trying to take down president trump why they all look like night of the living dead and everyone gloating about it the village idiots,0
so maybe a little sidelight is that when you hire lawyers you might look for the ones who are really smart not fake smart,0
you need to include that is was not a jury trial because the djt lawyer didnt ask for one she missed the filing deadline,0
be real people i live in new york city and this case is lik fake like the other case of the 81 million dollar you will have to be the most ignorant person in the usa not to see that all these cases are fake and when they wind up in the supreme court take a guess where theyre going let your imagination run wild like right now that the ignorant people that voted for that treasonous trader joe biden think theyre in an episode of twilight zone from another dimension what a bunch of ignoramus,0
thank you judge,0
well thats disappointing that he didnt get the corporate death penalty but trump is never properly punished for his criminality sigh,0
this court is a joke they are woke and this all a personal vendetta,0
i think all these judges are influenced by social media and the trend against trump,0
its like these judges are trying to make trump go broke i swear,0
ha ha ha i just hope that they make him pay every penny of that lawsuit,0
let me guess judge is nancy pelosi cousin lol what a joke oh and the judge is a republican,0
that judge must have been a democrat,0
the state should appeal the ruling of a 3 year prohibition and go for a ruling of the trump organization or any entity with trump or his children forbidden to do business in new york for ever,0
lets see that appeal go lol,0
justice,0
will be overturned on appeal,0
fines are not enough that psychopath needs to watch the next elections in an orange jump suit behind bars and the next elections and the next,0
look at that the justice system actually works for ones,0
no victim no crime this whole thing is a sick and perversion of the law all of you should be ashamed of yourself acting this justified and legit,0
lets see 2 cases he was convicted so far that makes him a criminal just what the republicans love,0
the trumps didnt do anything wrong this judge is a fool the banks will always go lower than you give them,0
just remember that this judge valued maralago at 18million such a corrupt case,0
someone needs to stand up an say enough if our courts are no better than a lynching what do we need them for i think the judge an prosecutor need to stand trial for bias,0
so who gets the money in this victimless crime,0
what a corrupt judicial system this is election interference,0
appeal,0
just like teflon he wont have to do a thing nor will anything happen to him how many has be been found guilty and yet here we are talking about another trial that found him guilty if this was the trial of an ordinary 9to5 meat and potato type of guy rest assured he would have been locked up a long time ago your country is doomed,0
judicial corruption at its finest,0
no panic supreme court will shut this media clownish case down just wait and see,0
judge should be disbarred,0
fing stupid judge i have never had a real estate loan where the bank didnt have an independent appraiser appraise the property they are doing everything they can to destroy this man you are blind if you dont see it,0
who is the victim of the fraud how can a decision be made before the trial who will receive the payout the banks and insurers or the state,0
appeal this fraud,0
i bet that judge that ordered that will no longer be a judge in the near future just wait karma always comes back around and the truth always comes out,0
the fraudster is guilty,0
this is insane activist judge is disqualified from making impartial decisions none of this would be happening if trump was a democrat its political persecution and election interference plain and simple,0
i dont wish harm on anyone but i am ecstatic with the judgment trump has gotten away with multiple crimes for decades he has cheated people who worked for him out of money for decades karma was very patient,0
another bullshit hoax judgement from a fake biased democrat judge this will get squashed in appeals court,0
he will appeal this but money is nothing to him,0
this just proves the investigation in all of this has been going on for years and now after his presidential bs just added to the case hes a has been finally,0
first theres no way this stands on appeal its an absolute joke 355m for supposedly lying about the value of a property when even the banks that loaned him the money said he did not and they always do their own independent appraisals no jusry decided guilt before it even starts what a joke nyc sure knows how to drive profitable tax payers out of their city second their are a lot of moms basement legal scholars on here that have no clue about how much an abuse of power this is using the courts to prosecute your political enemies hope you enjoy it when the other party does it to you soon,0
the judge in this case in guilty of gross misconduct because he was openly biased against the defendant and pronounced judgement prior to any evidence being presented to the court this judge should have recused himself from the case because of his bias and should face disbarment as a result of this gross insult to our legal system,0
is there still an option for appeal in case there is none how much of this amount will go to the coffer of nyc after all the lawyers fees,0
isnt the victim the entire city and state of ny wouldnt that mean he hasnt been paying his federal taxes right either wouldnt that mean the entire country is the victim,0
wasnt enough hope the trumps are banned from doing business in ny all together shouldnt they be done for perjury now,0
courts are a scam,0
that evil judge better watch his back,0
crooked azz judge time for the soon to be trump fbi to lock the judge up and the da up,0
your all suffering from a severe case of tds and its hysterical the judge found him guilty before the trial without hearing any evidence apparently hes the amazing kreskin there were no complainants who lost anything and everyone made money the attorney general said she was going to harass him and be a pain in the ass if she had said that about a briben or anyone else tds patients would loose their collective minds,0
judge is a partisan hack he should be removed,0
wheres the crime when there isnt a victim all loans were paid back no banks brought charges pretty ridiculous left wing judges are playing politics,0
this judge is a total bonkers trumphater who needs to be disbarred and kicked to the curb where he belongs,0
judging by their thumbnail photos the judge looks like hed been forced to pay it what a dusty old coot,0
corrupt radical judge breaks the law and tries to influence the election,0
trump will just appeal appeal appeal until hes dead so he doesnt have to pay one red cent,0
here come the judge,0
law and order,0
imagine thata partisan democrat who broke precedent for both prosecuting a former president and also prosecuting for fraud with no injured party declared him guilty watch the double standard with anything related to the bidens,0
who does he pay it to there isnt even a plaintiff in this case this is a judges and ag conspiring to commit election interference and brainwashed morons are lapping it up like they got a prize can you people really not see what this is,0
finally we can use the laws in our favor enough with his false claims,0
is no obvious victim there actually are victims as of 2009 or so banks were forced to put a cap on what they could loan out by lying about his financial situation trump was taking loans away from people that otherwise could have gotten them okay we cant specifically name them but that is the situation anyway you know whats a great analogy for this nobody got hurt defense a cop pulls you over and says were you drinking and you say yep but i didnt hurt anybody and as we all know the cop at this point shrugs and says youre right on your way,0
wait the judge that declared trump was guilty way before the trial even began just decided trump was guilty no way i never saw that coming i bet theres no way trump will appeal,0
this judge was very bias against trump,0
he wont pay this nonsense this whole trial was a sham,0
its a great day for justice now go put him in jail fani,0
trump will never pay a dimethe scotus will throw this out on appeal because its nothing but a joke,0
in a civil trial doesnt there have damages who was damaged,0
hes going to appeal it,0
big surprise that judge said he was guilty before he was indicted,0
couldnt happen to a sleazier guy justice served,0
if he was an illegal immigrant his charges would be dropped and wouldnt have to pay anything,0
he and his magas want him to be president of the united states of america and run this nationbut the law the court and the evidence found trump cannot run his business for 3 yearsguilt of fraud magas wake upfacts are facts and you all have been defrauded and conned by trump,0
trump will appeal and win again,0
this guys that make him guilty they are 100 time worst they should pay billion and more,0
you mean the summary judgement by the rabid flaming liberal judge he wont ever have to pay that bs,0
crooked judge,0
which one of his crimes was this fine for,0
you know what they say about ignorant fools that believe in the kangaroo court or these fake cases right youll find out soon enough dont laugh too much youre going to be crying over the river later on when the supreme court just shut it down and throws it in the garbage,0
wish he received a trial since they skipped it and went to penalty phase lenders agreed with trumps valuation they did there own,0
we knew this ruling before it started itll get overturned like everything else they do,0
justice is served partiallylots of cases left to go but this was a good start,0
you can tell that judge was 110 bias what freaking garbage,0
if trump didnt screw michael cohen over stormy daniels then this trial would likely never have happened next up is that stormy daniels hush money falsifying business records commiting campaign finance violations and election interference case which could bring jail time,0
he will never pay a dime he will win on appeal he should sue the state of new york for 10 billion in discrimination unless they are going after every developer in the state of new york,0
a corrupt liberal judge who hates trump what a big surprise the total disgusting weaponization of the justice system,0
this idiotic judge is so stupid and corrupt our justice department is as bad as the one in north korea,0
its time this judge is investigated and i repeal it and move my business out of new yorkjust think how many american going to be out of a job,0
trial awas a sham,0
yeahthat judge is sooo honest,0
when is the trial for tax evasion going to start high value for loans low values for property taxes,0
i love that judge,0
corrupt judge there is no victim who gets the money this is a political hit job,0
this will be overturned on appeal thats the truth,0
going to appeals gonna be reversed,0
great now they have to find the people he defrauded to dole out the fine to,0
corrupt pedophile judge should be in prison not presiding over any cases this corrupt decision will be overturned in an appeal,0
the judge said that the former presidents complete lack of contrition bordered on pathological engoron,0
our political system broken our judicial system broken,0
dont throw your lawyer under the bus,0
how about the other people who pah their taxes while he cheats to not pay what he owes thus there is a victim the other taxpayers,0
justice for ejean carroll justice for new york justice for america,0
the judge paid to play go trump 2024 then they all fall down oh yeah its coming cant wait,0
clearly a very biased judge designed to bankrupt trump so that he cant be president again,0
who was the judge,0
amazing how these judges can still hold office embarrassing the fact that the media is also complacent in this dire lección of justice is sad,0
corrupt judge and asinine outcome as expected,0
this judge is out of touch with reality there are so many corporations that are looking at this trial and wondering wtf this judge is smoking,0
the ruling of a non case case the fraud is the prosecutor and the attorney general oh trump send nyc a bill for the ice rink you saved,0
after the appeal watch how much trump pays in 10 year lol,0
that limited business space the judge is giving him i guarantee you trump is going to fuuk that up,0
corrupt media corrupt ny court system corrupt prosecutor corrupt judge the american people knew how this corruption would play out when honest judge sees the corruptionnot one dime will be paid to anyone trump for president 2024 cant waite to see president trump back in the white house making america great maga maga maga,0
fined millions for being a braggert and a bullshittereven though nobodys ox got gored wierd statute,0
judge gives money to biden campaign and should have recused himself as judge,0
great verdict a fair fine hopefully it will put a stop to the trumps fraudulent ways at least in the state of ny,0
cant wait for this judge to charge the biden family 1 billion or more,0
judge igor is scary,0
cnn and communist dc establishment flaunting their fraud and bias two tiered justice,0
tell that fricken corrupt judge to take a flying leap how murderous is that,0
the worst communist embracing democrat judge in the history of this country,0
wow 2 gut blows in a row for trump yesterday it was terrible dictator putin today it was the honorable judge e,0
the only fraud here is from the cult left us7ng the judicial system to go after their political rivals and the judges and attorneys are a part of it paid off by u know who or not it is a cult,0
delay and appeal,0
real news verdict will be overturned trumps media company will be going public trump will walk away with 4 billion dollars by the way cnn how many employees are you laying off and cutting their pay,0
and oj wasnt guilty total corruption,0
it will be appealed and i bet he wont pay a dime when it goes through appeals,0
this judge needs to be kicked out of,0
holy crap that judge did not hold back he got trump where it hurts him the most by stopping him taking out loans because he doesnt have any money,0
that judge went back befor 2014 included that data he wasnt to do that why didnt the bank send out the 3rd party appraisal fuck that shit not trumps fault trump 2024 for sire now,0
so maga cultist and russian trolls got any facts for your conspiracy theories cause 9 times being wrong and 1 times being right doesnt work very well in court of laws where facts matter not your opinion or lies that would be 9 lawsuits you have to pay 1 case you get paid p,0
hell file bankruptcy again everything about him is a fraud,0
and as usual cnn misses the big story which is targeting a political opponent with the justice system,0
wheres the crime overturned on appeal its ny what did you expect,0
soooo many judges and lawyers have said this case is bullshit yet the judge rules this way wow every project developer does this everyonecomical,0
fu judge voting trump no matter what the left wing trys guy should be disbarred sell everything in ny and never return or do anything in that state if you are a substantial business unless of course this is just garbage trying to get trump we shall see if they use this bs ny law again,0
good judgment there all guilty,0
no laws broken no victims just stupid angry dems,0
a judge trial instead of jury because trumps attorney was too incompetent to check the jury box lol,0
354 million dollar judgment a real irs aduit will probably follow,0
the judge is corrupt and biased trump committed no crime every large borrower especially for commercial real estate over values their property and the banks know this every commercial borrower does it and it is not a crime trump paid back the loans on time and the banks have no complaints whatsoever if youre trying to borrow money from a bank and you tell them you have property worth 500 million they investigate it and say its only worth 300 million then they issue a loan based on their valuation its standard business practice there should not have even been a trial because there was no crime,0
we know this judge was corrupt,0
lawfare at its finest,0
ridiculous hes going to appeal,0
i hope that people dont think that fraud is not a crime because if they do maybe they should do it and find out for themselves,0
karma is the judge in seat,0
putin has navalny murdered in prison biden has judge order trump to pay in an attempt to get trump where it hurts judges cant assess property values,0
trump is the most pathetic person in this country love hearing the courts and jurys finally giving him the karma that has been long coming and his arrogant pathetic sons to,0
how is he gonna appeal he has to put that cash up to do so he doesnt have that liquidity,0
they should make him pay for all legal fees,0
trump hasnt appealed the second e jean carroll verdict yet because he doesnt have the money for that and no bond agency would trust him so yeah hell say that hes going to appeal but thats all hell do,0
isnt this the judge he was talking crap about on truth social trump is going to learn to mind somebody,0
weird how all these law suits in democratic favored areas by democrat appointed judges all for political persecution,0
well for a fact this lunatic criminal satan will not pay this with his own money or if will ever pay any money from his donor or sponsor will do another delay delay his words of course we are delaying is obviously i am running for president again but will definitely will try an appeal this a win for new york but also a lost cause this money will not be paid,0
biased judge should have been removed from bench oh its cnn a shit network,0
is habba a dem plant djt may have hired her because shes easy on the eyes by lawyer standards but my goodness he has lost hundreds of millions of dollars behind the legal prowess of this nincompoop,0
judge is a biased like your news what a corrupt state ny like cnn fake news,0
how much does it cost the republican party to get these things to the supreme court,0
ill bet hell refuse to pay his lawyers for losing the case,0
so how much does the fraudulent judge get,0
a nice verdict against the trump crime family,0
the us seriously needs better legal guard rails against dtards this ruling was way overdue happy for it,0
if you cant afford the fine dont do the crime,0
life long criminal now is the time to pay,0
no surprise as the judge is bought,0
or judicial system is sit trump should have got a life sentence at least a minimum of 20 yearstrump always gets special treatment hillary never got this special treatment when are they going to fix this maybe biden can get some special treatment,0
this will go to a higher court and new york will lose businesses,0
wtf that is do unfair the judge had already judged him to be guilty this is so crooked take it to the appeals court,0
now everyone knows he lied about his property valuesincluding the irsgo after him for tax fraud he obviously didnt pay his fair share of taxesalso great that his two evil spawn sons are guilty as well and must pay finesmaybe don jr will learn about proper accounting procedures now,0
to compensate the victims who were paid back in full and said they suffered no damage this is a freaking travesty and hopefully an appeals court will actually apply the law everyone here that thinks its a good thing to abuse the justice system to attack political opponents dont want a functioning democracy its the beginning of the end enjoy,0
i got 2 words creepy judge,0
the big orange fraud has to pay let him pay up in a big orange suit too,0
a judge has ordered ex president donald trump and his companies to pay 355 million in a ruling in the new york civil fraud case the former president is also barred from serving as an officer or director of any new york corporation or other legal entity in the state for three years lol rotflmao so sweet so good just keep piling on more and more stress and anger on this clown and maybe well be rid of him before november too ex president donald trump and the trump organization must pay 354 million in fines a judge ruled friday issuing his longawaited judgment in the states civil fraud case the decision also bars them from seeking loans from financial institutions in new york for a period of three years and includes a threeyear ban on trump serving as an officer or director of any new york corporation judge arthur engoron handed down his judgment in a 92page decision on friday the ruling is one of the largest corporate sanctions in new york history the judges decision also blocks allen weisselberg the former chief financial officer of the trump organization and jeffrey mcconney former corporate controller from serving as an officer or director of any new york corporation or other legal entity in the state for three years and permanently bans them from serving in the financial control function of any new york corporation the evidence is overwhelming that allen weisselberg and jeffrey mcconney cannot be entrusted with controlling the finances of any business engorons order states in addition to imposing limits on trumps business activities the order bans his two oldest sons eric trump and donald trump jr from serving as an officer or director of any new york corporation or legal entity for two years the two who serve as executive vice presidents at the trump organization must also pay more than 4 million apiece including interest weisselberg is ordered to pay a 1 million penalty engoron issued a scathing rebuke of trump his two adult sons weisselberg and mcconney in his decision writing that they refused to admit error even after four years of investigation and litigation their complete lack of contrition and remorse borders on pathological he wrote they are accused only of inflating asset values to make more money the documents prove this over and over again if the attorney general is permitted to retroactively insert herself into private commercial transactions between sophisticated parties no business transaction entered into in the state of new york will be beyond the attorney generals purview the spokesperson said every member of the new york business community no matter the industry should be gravely concerned with this gross overreach and brazen attempt by the attorney general to exert limitless power where no private or public harm has been established new york attorney general letitia james brought the civil suit in 2022 asked the judge to bar trump from doing business in the state and sought a penalty of 250 million a figure her office increased to 370 million by the end of the trial trump the trump organization and several executives including his two eldest sons donald jr and eric trump were named as codefendants in the suit even before fridays ruling the judge had largely affirmed james allegations that trump and others at his company inflated valuations of his properties by hundreds of millions of dollars over the course of a decade and misrepresented his wealth by billions the scheme the state said was meant to trick banks and insurers into offering more favorable deal terms engoron ruled in september that trump and the other defendants were liable for fraud based on the evidence presented through pretrial filings the trial which began in october and wrapped up in january focused on other aspects of the lawsuit related to alleged falsification of business records issuing false financial statements insurance fraud and conspiracy the financial penalty james sought known as disgorgement is meant to claw back the amount trump and his company benefited from the scheme under new york law disgorgement cases are decided by a judge not a jury the lawsuit laid out seven causes of actions the claims of illegal conduct that james office said entitled the state to claw back illgotten profits and warranted severe sanctions against the defendants persistent and repeated fraud falsifying business records conspiracy to falsify business records issuing false financial statements conspiracy to falsify false financial statements insurance fraud conspiracy to commit insurance fraud the claims revolve around financial statements given by trump and his company to banks and insurers the statements were prepared by accounting firms using spreadsheets of underlying data that included vast inflations of trump property valuations the defendants lost on the first claim persistent and repeated fraud before the trial even started the sept 26 fraud ruling engoron agreed in september with james office that it was beyond dispute based on evidence presented through pretrial filings that trump and his company provided banks with financial statements that misrepresented his wealth by billions the documents here clearly contain fraudulent valuations that defendants used in business engoron wrote in the sept 26 ruling engoron found as fact in that ruling that trump and the company overstated the valuations of many properties by hundreds of millions of dollars he cited the palm beach assessor valuation of trumps maralago club at between 18 million and 28 million for each year between 2011 and 2021 the values for which he paid local property taxes during those years trump valued the property at between 328 million and 714 million on his annual statements of financial conditions ivanka trump and her brothers said they couldnt recall many of the interactions at the center of the case including deliberations related to efforts to secure financing and insurance for trump property developments eric and donald trump jr both sought to pin blame on the companys accountants claiming they had little involvement in the preparation of financial statements that misrepresented the values of company properties but engoron determined that there was sufficient evidence that eric and donald trump jr intentionally falsified business records he found that eric trump intentionally gave mcconney knowingly false and inflated valuations for the seven springs estate a trumpowned property in westchester county new york the former president took the stand on nov 6 stopping to address the media on his way into court its a very sad situation for our country he said under oath he gave longwinded answers seeming to test the judges patience at one point engoron addressed trumps lawyers saying we got another speech and urging them to control him if you can as questioning continued trump defended the valuations of various trump organization properties said the companys statements of financial condition included a disclaimer that absolved him of responsibility for inaccuracies engorons order criticized trump for failing to answer many questions which the judge said damaged his credibility overall donald trump rarely responded to the questions asked and he frequently interjected long irrelevant speeches on issues far beyond the scope of the trial his refusal to answer the questions directly or in some cases at all severely compromised his credibility ivanka trump the former presidents daughter and once an executive at the trump organization was originally named as a defendant in the suit but an appellate court later dismissed allegations against her citing the states statute of limitations,0
this judge is a idiot,0
having one judge decide this instead of a jury with the money at stake is bs,0
is this one that canwill be appealed to scotus to a conservative majority scotus that harlan crowejustice thomas is ethics challenged,0
the banks approved the loans the loans were paid back sometimes early who the hell was the defrauded party here this is nothing more than a witchhunt if i were trumps attorney id appeal,0
this judge should go to prison,0
we are in the western when the judges sent to the gallows because some was saying that the person was a criminal this administration and those who are acting in the shadows deserve the worst of justice well in a free country in a really democratic country usa is the shame of many countries in america and europe also in this moment is so low system that in many occasions i want to get out of here but the family is the situation in word i dont feel american and before i was very proud to say but today is it a shame,0
good job when you make the amount of the penalty a laughably absurd number it makes it so much easier to establish the trial was not handled according to established standards and will therefore need to be replaced by an actual trial,0
that judge seems to have mental issues,0
trump will go up another 5 points in the polls appeal the case and win the judge will eventually be remembered as a corrupt goofball,0
judge lloyd now rules judge chutkans previous ruling is now overruled and all sanctions against pres trump are hereby cancelled pounding gavel next see how easy,0
send this commie judge to russia where he belongs,0
trump 2024 we live in a third world country right now this judge better be held accountable,0
fake newsfake judgefake peopleon the tell a lie vision,0
theres nothing richer than clueless liberals who cant even make sense of this case cheering for political prosecution 100 winning appeal,0
it puzzles me as to why all the people stand behind him and let him spout on about what a crooked judge and system it is just tell don to shut up,0
habba did a good job making sure there was no jury involved though yeah,0
i think its crazy that they do not have enough evidence to hold you criminally liable for fraud but civil court can overrule that i dont know if its just me but i dont think that you should be able to even hold civil court without being found guilty in criminal court first this should terrify people politics aside,0
judge i have to pimp out my wife in order to pay the 355 million fine,0
what about court costs trump must pay,0
this is the same judge that said trump was guilty before he saw any evidence this is how you know this is not a fair judgment twotiered justice system no different than the court system putin runs,0
still voting trump 2024 that judge had him guilty before he went to trial,0
yay judge donny is a psychopath who deserves to go to prison,0
james is a piece of work she needs to be in jail and disbarred pathetic and cant disappear fast of enough and the judge needs to be impeached and in jail,0
i am furiousthis judge needs to be prosicutedi dont believe this is right and legal,0
so who gets the if there were no victims or accusers in this case regardless if u like trump or not everyone should be outraged if they can do this to a former president imagine what they can do to you this whole case was pure bs,0
trump is gangster he is going to fight the courts he is did no think wrong,0
cnn touting this as a big ruling there were no victims and the banks all made money no one was taken advantage of stoooooo pihd,0
this is a kangaroo court where the defendant cant defend themselves and thus decision will lose on appeal which it should our court system today is a disgrace,0
hope that idiot judge has bodyguards,0
what were watching is the systematic stripping of the peoples choice to vote for the candidate they want a judicial system out of control and bent on removing our choice for president next time maybe well just resort to putin tactics and lock up our political opponents until they die in jail,0
judge should do whatever the hell he wants to donald j trump,0
the judge and pa should pay the same fine and do jail time,0
for fucks sake trump should always be referred to as the former president also trump cant appeal against the original judgement made by engoron that ship has already sailed he can only appeal against the severity of the finedamages and then he must put up the 3549 million in full as a security deposit in the highly unlikely event that trump successfully reduces the penalty new york state will then refund to trump the difference between 3549 million and the lesser amount,0
this is a bought democrat judge trying to railroad trump and we all know it,0
supreme court will over turn it,0
just wait until his lawyers start to sue for payment,0
if you cant get him in jail then go after his money anything to keep him from being prez again these dems are evil,0
how is it justice when the judge made his ruling clear prior to trial,0
and then it will be appealed and once again yall will lose as you do every time we all who are paying attention know how this goes by now and for those who dont buckle up cause it aint going to last where did this fraud come from anyway who or what businesses has made any complaints against trump bet you crazies cant answer that,0
he lost almost a halfbillion dollars in a matter of a few months he owes 355 million to the attorney general of new york and 83 million to e jean carroll those are the simple facts,0
what a complete pile of bs who was the victim here only one i see is trump and i dont vote trump ive been in realestate for 30 years ive never heard of anything this stupid i hope like hell this is appealed,0
thank you lord for this answered prayer may dt find you someday and repent but in the mean time thank you for bringing your judgement to the light of day may you continue with each case showing your power while you put stumbling blocks in the way of dts attorneys and anyone who backs this criminal and his family praying for them to come out of this but thankful your powerful judgement has come to pass amen,0
first time ever someone found civilly liable for fraud without a victim this will be a quick appeal,0
new york state is the victim as well as taxpayers,0
why doesnt he go to jail for fraud everyone else does,0
what a crooked democrats judge,0
this will get overturned what a joke of a court,0
appeal this unjust decision by a lone corrupt judge may james be tried in her own right,0
never happening trumps team will appeal lets get a class action suit against the george soros tyranny crime family and sue for his fortune to give back to citizens,0
judges fbi cia and all corrupted organizations protect trumpwhy,0
accountability time for the cult leadercriminal always a criminal,0
this judge is a diehard orthodox rayycisst against anglosaxons,0
trump plans to appeal lol good luck with that buddy you have to put all that money up in an escrow first trump im worth more than the numbers sure thats why you have to constantly ebeg for money from the working suckers giving money to this fake billionaire who doesnt pay his bills,0
appeal this travesty dont pay a dime to any onemake sure tha pos is in prison for the rest of his miserable life fjb,0
its gonna be appealed,0
it looks like the bigtime businessman will need training wheels going forward for at least a while of course all of this is mute because the criminal cases are going to open up a whole different kind of issue to trump limitations on his freedom and remaining freedom time all of these are important for the next president so they understand to stay clear of specific issues called criminal activity clearly the lessons of nixon were not sufficient to deter trump,0
the judge is an idiot,0
how come other people get prisonand he gets a fine,0
this judge is a fraud,0
what do you expect from a democratic political justice system he was guilty even before he went in the court room political corrupt justice at its best trump will prevail trump 2024,0
justice a fraudster liar sex perv is not fit for president,0
trump done cussed all his attorneys out,0
itll be overturned,0
complete outrageous and unacceptable that judge is nuts,0
corrupt judge,0
the judge needs to be jailed criminal democrats running our court systems all this is to try to keep him from running for president,0
if you work for trump and lose your job then blame letitia james and the judge,0
definitely go to supreme court the judge is a democrat,0
fraud is the court its a administrative admiralty commerce courtlaw of the seanot law of the land,0
im glad the ruling finally came down,0
ah justice so sweet,0
who is going to get the money since there is no victim and there is no fraud,0
dude doesnt even pay his own attorneys dude aint never going to pay this i bet he doesnt even have the money to pay it,0
where was this justice system when numerous citizens were in need of swift rulings by this something feels off in america,0
arrest the khasr judge,0
appeal and sue them make them pay you that,0
everyone knows the judge is corrupt and trump wont pay a dime,0
appeal coming up is he also paying cost,0
what a joke a judge trial because no jury would finally him guilty and all the nonsense they tried to bust this guy on in the end they say he lied about the value of his home you guys are a joke just like this trial 1000 politics to try to stop the man from running pathetic democrats just pathetic,0
meanwhile in new york convicted murderers are being released on good behavior typical democrat state valuing money over life,0
this judge is an idiot political hack and needs to be fired and disbarred immediately he is crook and a criminal ie abuse of process denial of due process,0
the appeal is going to destroy this activist judge,0
it will be overturned tds judgement obviously you people never borrowed from your property and it shows,0
the appeals process begins,0
have you had enough of the lefts democracy yet how can a judge take trump to court for fraud,0
dont tell me whats coming next disgraceful witch hunt hed never appeal this right,0
on appeal this will be reversed and it will demonstrate why this man is not qualified to be a judge,0
he has never paid his own bills and he also does not pay taxes interest that he should and so much more this ruling is nothing compared to what he has stolen from all of us,0
judge is a corrupt criminal working for biden,0
lets all be honest everyone expected this to happen and accept the fact that this trial was a hit piece to defame and slow trump keep watching cnn so u can be misinformed lol,0
that judge is a corrupt poltical hack this will be overturned on appeal,0
the judge is bullshit total bullshit,0
judge is a lunatic,0
another lefty judge on drugs,0
the list of crimes are building now trump is a rapist in a court of law a fraud ina court of law trump is the worlds biggest conman lock this criminal up now,0
